lon,name,eightd_station_services,station_type,external_id,capacity,lat,station_id,region_id,eightd_has_key_dispenser,short_name,electric_bike_surcharge_waiver,has_kiosk
-73.944118,Halsey St & Tompkins Ave,NA,classic,66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,21,40.6823687,66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,4319.07,FALSE,TRUE
-73.937854,Fort Washington Ave & W 183 St,NA,classic,c9c09ed0-0a52-4d6a-a999-b0848874e51f,30,40.852252,c9c09ed0-0a52-4d6a-a999-b0848874e51f,71,FALSE,8399.06,FALSE,TRUE
-73.97663,N Portland Ave & Flushing Ave,NA,classic,1851955603137491568,33,40.697926,1851955603137491568,NA,FALSE,4771.07,FALSE,TRUE
-73.940636,Humboldt St & Varet St,NA,classic,66dce2a4-0aca-11e7-82f6-3863bb44ef7c,42,40.7031724,66dce2a4-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,4956.02,FALSE,TRUE
-73.9507,Lincoln Pl & Nostrand Ave,NA,classic,3bdd81c8-3112-45e6-ae72-11a3f4fa5921,25,40.67077,3bdd81c8-3112-45e6-ae72-11a3f4fa5921,71,FALSE,3952.07,FALSE,TRUE
-73.917641,Grand Concourse & E 167 St,NA,classic,17c45d34-0d8d-46ba-9078-e9a2a7c5867c,30,40.834263,17c45d34-0d8d-46ba-9078-e9a2a7c5867c,71,FALSE,8126.07,FALSE,TRUE
-73.96417066463071,Central Park W & W 97 St,NA,classic,50e05a9f-dce6-4315-a10d-1fa786fc18ee,53,40.79249519495111,50e05a9f-dce6-4315-a10d-1fa786fc18ee,71,FALSE,7538.18,FALSE,TRUE
-73.87368,93 St & Roosevelt Ave,NA,classic,1836581714456697424,24,40.74888,1836581714456697424,NA,FALSE,6390.05,FALSE,TRUE
-73.912715,48 St & Broadway,NA,classic,cd5e7c3e-c618-416a-ae99-b509bd56e1b2,31,40.755763,cd5e7c3e-c618-416a-ae99-b509bd56e1b2,71,FALSE,6629.06,FALSE,TRUE
-73.88093,86 St & 35 Ave,NA,classic,1828968199249922252,21,40.7523,1828968199249922252,NA,FALSE,6475.07,FALSE,TRUE
-73.91516,Myrtle Ave & Grove St,NA,classic,b1f67e5c-7c26-4bf3-a90e-1500a3160d60,23,40.69905,b1f67e5c-7c26-4bf3-a90e-1500a3160d60,71,FALSE,4816.05,FALSE,TRUE
-73.99906065,Sullivan St & Washington Sq,NA,classic,66db9845-0aca-11e7-82f6-3863bb44ef7c,25,40.73047747,66db9845-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,5721.01,FALSE,TRUE
-73.94709,Herkimer St & New York Ave,NA,classic,653ba606-f397-41e6-adc4-f775bf2d0c9f,25,40.67955,653ba606-f397-41e6-adc4-f775bf2d0c9f,71,FALSE,4172.04,FALSE,TRUE
-73.973217,Prospect Park SW & Vanderbilt St,NA,classic,a1cf7115-8e38-4300-aac8-3a2fddca0e23,37,40.65482,a1cf7115-8e38-4300-aac8-3a2fddca0e23,71,FALSE,3457.03,FALSE,TRUE
-73.9819684624672,Broadway & W 61 St,NA,classic,72196024-6f2b-45cb-9764-609911c7dc0b,52,40.77003010255044,72196024-6f2b-45cb-9764-609911c7dc0b,71,FALSE,7014.12,FALSE,TRUE
-73.912807,Broadway & W 220 St,NA,classic,6bc5598a-9eb8-44d2-adc0-d93b93af1924,19,40.872412,6bc5598a-9eb8-44d2-adc0-d93b93af1924,71,FALSE,8715.01,FALSE,TRUE
-73.98288594,W 70 St & Amsterdam Ave,NA,classic,66dd52c8-0aca-11e7-82f6-3863bb44ef7c,43,40.77748046,66dd52c8-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,7207.08,FALSE,TRUE
-73.91722,Macombs Rd & Featherbed Ln,NA,classic,aa8270ec-4441-47d2-854b-5852e65fae66,19,40.84552,aa8270ec-4441-47d2-854b-5852e65fae66,71,FALSE,8307.05,FALSE,TRUE
-73.926241,Cedar St & Myrtle Ave,NA,classic,21361381-fd4a-44a4-bfa7-61f075192ce9,27,40.697842,21361381-fd4a-44a4-bfa7-61f075192ce9,71,FALSE,4751.01,FALSE,TRUE
-73.99203074,Court St & State St,NA,classic,66de4f30-0aca-11e7-82f6-3863bb44ef7c,15,40.6902375,66de4f30-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,4488.08,FALSE,TRUE
-73.88807,Decatur Ave & E 197 St,NA,classic,672d71ab-2c23-4bd2-9ed2-34e54aa4b5b5,19,40.86557,672d71ab-2c23-4bd2-9ed2-34e54aa4b5b5,71,FALSE,8597.01,FALSE,TRUE
-73.88565,Bainbridge Ave & Bedford Park Blvd,NA,classic,84b30f68-5404-453a-ae86-a2baff03a2c9,19,40.87002,84b30f68-5404-453a-ae86-a2baff03a2c9,71,FALSE,8682.06,FALSE,TRUE
-73.93889,Morgan Ave & Lombardy St,NA,classic,344064f8-e82f-40fb-b235-aff506b77ae5,30,40.72226,344064f8-e82f-40fb-b235-aff506b77ae5,71,FALSE,5503.01,FALSE,TRUE
-73.98377641,6 Ave & 9 St,NA,classic,66dde9af-0aca-11e7-82f6-3863bb44ef7c,27,40.668127,66dde9af-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,3803.09,FALSE,TRUE
-73.963014,Flatbush Ave & Ocean Ave,NA,classic,a11a0000-19cf-4053-b3a1-3a5886d7446c,41,40.663657,a11a0000-19cf-4053-b3a1-3a5886d7446c,71,FALSE,3704.04,FALSE,TRUE
-73.98855723,Broadway & W 29 St,NA,classic,66dc4bd9-0aca-11e7-82f6-3863bb44ef7c,101,40.7462009,66dc4bd9-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,6289.06,FALSE,TRUE
-73.99344027042389,Pierrepont St & Monroe Pl,NA,classic,78e93937-53d1-4c9b-99ad-0460f908ed2d,24,40.69535693320225,78e93937-53d1-4c9b-99ad-0460f908ed2d,71,FALSE,4718.08,FALSE,TRUE
-73.99316132068634,Forsyth St & Grand St,NA,classic,9e3603ee-2b7d-4147-a7b5-48bbd778902c,63,40.71779817737835,9e3603ee-2b7d-4147-a7b5-48bbd778902c,71,FALSE,5382.07,FALSE,TRUE
-73.99074142,Broadway & E 14 St,NA,classic,66db6387-0aca-11e7-82f6-3863bb44ef7c,114,40.73454567,66db6387-0aca-11e7-82f6-3863bb44ef7c,71,FALSE,5905.12,FALSE,TRUE
